ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"267512";"AMITRIPTILINA CLORIDRATO, DOSAGEM:25 MG";"5134";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"67729178000491";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"120000";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"COMPRIMIDO";"AMITRIPTILINA CLORIDRATO";"3242/2025";"Diversas";"COMPRIMIDO";"1037005100040";"Registro de Preços";;"0.04";"4800.0";"13164454"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"269958";"BROMOPRIDA, DOSAGEM:5 MG/ML, APRESENTAÇÃO:INJETÁVEL";"3929";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"67729178000491";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"7000";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"AMPOLA 2,00 ML";"BROMOPRIDA";"3242/2025";"Diversas";"AMPOLA";"1134301300034";"Registro de Preços";"200.0";"1.2";"8400.0";"13164455"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"267662";"FLUCONAZOL, DOSAGEM:150 MG";"7644";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"18324343000177";"BELFAR LTDA";"1500";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"CÁPSULA";"FLUCONAZOL";"3242/2025";"Diversas";"CÁPSULA";"1057100840069";"Registro de Preços";;"0.41";"615.0";"13164456"
"2026";"10540697000147";"SC";"MUNICIPAL";"16/03/2026";"03/06/2026";"12";"276657";"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA";"9703";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03652030000332";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"64171697000146";"ACCORD FARMACEUTICA LTDA";"120000";;"FUNDO MUNICIPAL DE SAUDE DE FORQUILHINHA";"FORQUILHINHA";"COMPRIMIDO";"METOPROLOL";"27/2025";"N/A";"COMPRIMIDO";"1553700400085";"Pregão";;"0.3846";"46152.0";"13164472"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"446104";"SAIS PARA REIDRATAÇÃO ORAL, COMPOSIÇÃO:SÓDIO, POTÁSSIO, CLORETO, CITRATO E GLICOSE, CONCENTRAÇÃO:60 MEQ/L + 20 MEQ/L + 60 MEQ/L + 20 MEQ/L + 110 MMOL/L, FORMA FARMACÊUTICA:SOLUÇÃO ORAL";"11912";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"31170914000124";"MAYBEN PHARMACEUTICAL LTDA";"12000";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"ENVELOPE";"SAIS PARA REIDRATAÇÃO ORAL";"3242/2025";"Diversas";"ENVELOPE";;"Registro de Preços";;"0.66";"7920.0";"13164457"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"270120";"CLONAZEPAM, DOSAGEM:2,5 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL- GOTAS";"5087";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"400";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"FRASCO 20,00 ML";"CLONAZEPAM";"3242/2025";"Diversas";"FRASCO";"1542303300046";"Registro de Preços";"2000.0";"2.1";"840.0";"13164458"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"292427";"DEXAMETASONA, DOSAGEM:4 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"6143";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"06628333000146";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"4000";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"AMPOLA 2,50 ML";"DEXAMETASONA";"3242/2025";"Diversas";"AMPOLA";"1108500320060";"Registro de Preços";"250.0";"0.81";"3240.0";"13164459"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"271089";"AMOXICILINA, CONCENTRAÇÃO:500MG";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"05399786000185";"UNICHEM FARMACEUTICA DO BRASIL LTDA.";"20000";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"CÁPSULA";"AMOXICILINA";"3242/2025";"Diversas";"CÁPSULA";"1564900030066";"Registro de Preços";;"0.19";"3800.0";"13164460"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"267378";"NISTATINA, DOSAGEM:100.000 UI/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"10094";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"200";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"FRASCO 30,00 ML";"NISTATINA";"3242/2025";"Diversas";"FRASCO";"1256800260051";"Registro de Preços";"3000.0";"4.45";"890.0";"13164461"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"350";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"2000";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"FRASCO 10,00 ML";"ALBENDAZOL";"3242/2025";"Diversas";"FRASCO";"1542300440063";"Registro de Preços";"1000.0";"1.23";"2460.0";"13164462"
"2026";"11429173000146";"ES";"MUNICIPAL";"07/01/2026";"11/02/2026";"12";"267510";"AMIODARONA, DOSAGEM:200 MG";"2420";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"03945035000191";"ACACIA COMERCIO DE MEDICAMENTOS LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"4000";"Ata 01/226 - Acácia comér. de medicam. Ata 02/26 - CDR Brasil comér. Ata 03/26 - Cofarminas comér. de prod. farmacêuticos Ata 04/26 - Comercial cirúrgica Rioclarence Ata 05/26 - Conquista Distri. de medic. e prod. hospita. Ata 06/26 - Costa Camargo Comercio de Produtos Hospitalares Ata 07/26 - Dimaster comercio de produtos hospitalares Ata 08/26 - Distribuidora de medicame. Backes Ata 09/26 - Exclusiva distribu. de medicame. Ata 10/26 - Fresenius Kabi Brasil LTDA Ata 11/26 - Hospdrogas comercial LTDA matriz Ata 12/26 - Hospidrogas comercial de prod. hospitalares Ata 13/26 - JC prod. Farmacê. Hosp. Ata 14/26 - Med Center comer. Ata 15/26 - Medka distri. hospita. Ata 16/26 - Nova Oeste dis. de med. Ata 17/26 - Novasul Comer. de produtos hospi. Ata 18/26 - Santisa labo. farmac. Ata 19/26 - Target Med. e produ Hosp Ata 20/26 - TS farma distribui. Ata 21/26 - Unique distri. de medicam. Ata 22/26 - Viva farmaceutica Ata 23/26 - VLS medicamentos";"FUNDO MUNICIPAL DE SAUDE DE RIO BANANAL";"RIO BANANAL";"COMPRIMIDO";"AMIODARONA";"3242/2025";"Diversas";"COMPRIMIDO";"1542300020042";"Registro de Preços";;"0.37";"1480.0";"13164463"
"2026";"10540697000147";"SC";"MUNICIPAL";"16/03/2026";"03/06/2026";"12";"268856";"LOSARTANA POTÁSSICA, DOSAGEM:50 MG";"8922";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03652030000332";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"995000";;"FUNDO MUNICIPAL DE SAUDE DE FORQUILHINHA";"FORQUILHINHA";"COMPRIMIDO";"LOSARTANA POTÁSSICA";"27/2025";"N/A";"COMPRIMIDO";"1558404280159";"Pregão";;"0.033";"32835.0";"13164474"
"2026";"10540697000147";"SC";"MUNICIPAL";"16/03/2026";"03/06/2026";"12";"268493";"DOXAZOSINA MESILATO, COMPOSIÇÃO:2 MG";"9675";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03652030000332";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"02814497000107";"CIMED INDUSTRIA S.A.";"14000";;"FUNDO MUNICIPAL DE SAUDE DE FORQUILHINHA";"FORQUILHINHA";"COMPRIMIDO";"DOXAZOSINA MESILATO";"27/2025";"N/A";"COMPRIMIDO";"1438102170027";"Pregão";;"0.0696";"974.4";"13164501"
"2026";"10540697000147";"SC";"MUNICIPAL";"16/03/2026";"03/06/2026";"12";"267717";"METRONIDAZOL, DOSAGEM:250 MG";"9712";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"03652030000332";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"29000";;"FUNDO MUNICIPAL DE SAUDE DE FORQUILHINHA";"FORQUILHINHA";"COMPRIMIDO";"METRONIDAZOL";"27/2025";"N/A";"COMPRIMIDO";"1256801820034";"Pregão";;"0.1658";"4808.2";"13164502"
"2026";"10540697000147";"SC";"MUNICIPAL";"16/03/2026";"03/06/2026";"12";"272089";"SULFADIAZINA, PRINCÍPIO ATIVO:DE PRATA, DOSAGEM:1%, INDICAÇÃO:CREME";"12314";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"G";"03652030000332";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"200";;"FUNDO MUNICIPAL DE SAUDE DE FORQUILHINHA";"FORQUILHINHA";"BISNAGA 50,00 G";"SULFADIAZINA";"27/2025";"N/A";"BISNAGA";"1256803340048";"Pregão";"5000.0";"5.8785";"1175.7";"13164514"
"2026";"05816630000152";"BA";"ESTADUAL";"14/03/2026";"16/04/2026";"12";"272045";"CLOPIDOGREL, DOSAGEM:75 MG";"5090";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"64171697000499";"ACCORD FARMACEUTICA LTDA";"64171697000146";"ACCORD FARMACEUTICA LTDA";"786600";;"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"SALVADOR";"COMPRIMIDO";"CLOPIDOGREL";"01987122025023083001";"003/2026";"COMPRIMIDO";"1553700570037";"Pregão";;"0.2";"157320.0";"13164532"
"2026";"05816630000152";"BA";"ESTADUAL";"14/03/2026";"16/04/2026";"12";"272043";"CLONIDINA CLORIDRATO, CONCENTRAÇÃO:0,1 MG";"5156";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"96827563000127";"MEDISIL MEDICAMENTOS LTDA";"19501429000190";"MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA";"369550";;"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"SALVADOR";"COMPRIMIDO";"CLONIDINA CLORIDRATO";"01987122025023083001";"003/2026";"COMPRIMIDO";"1583200030019";"Pregão";;"0.26";"96083.0";"13164533"
"2026";"12403819000189";"PA";"MUNICIPAL";"26/01/2026";"27/02/2026";"2";"270119";"CLONAZEPAM, DOSAGEM:2 MG";"5087";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"16647278000195";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"960";;"FUNDO MUNICIPAL DE SAUDE DE FARO";"FARO";"COMPRIMIDO";"CLONAZEPAM";"2520250011";"027/2024-SRP";"COMPRIMIDO";"1542301750214";"Registro de Preços";;"0.12";"115.2";"13164580"
"2026";"12403819000189";"PA";"MUNICIPAL";"26/01/2026";"27/02/2026";"2";"267635";"CLORPROMAZINA, DOSAGEM:25 MG";"5275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"16647278000195";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"600";;"FUNDO MUNICIPAL DE SAUDE DE FARO";"FARO";"COMPRIMIDO";"CLORPROMAZINA";"2520250011";"027/2024-SRP";"COMPRIMIDO";"1029802260229";"Registro de Preços";;"0.21";"126.0";"13164581"
"2026";"46522959000198";"SP";"MUNICIPAL";"04/05/2026";"04/09/2026";"12";"267691";"METFORMINA CLORIDRATO, DOSAGEM:850 MG";"5206";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"JUDICIAL";;"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"3600000";"Processo Mãe 9904/2024";"MUNICIPIO DE MAUA";"MAUA";"COMPRIMIDO";"METFORMINA CLORIDRATO";"3326/2026";"70/2026";"COMPRIMIDO";"1256801510027";"Registro de Preços";;"0.0841";"302760.0";"13164693"
"2026";"76416866000140";"PR";"ESTADUAL";"24/02/2026";"25/02/2026";"12";"268255";"EPINEFRINA, DOSAGEM:1MG/ML, USO:SOLUÇÃO INJETÁVEL";"6614";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"00656468000139";"SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA";"17174657000178";"HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA";"93800";"Registro de Preços, pelo período de 1 (um) ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos – Hospitais 20";"SECRETARIA DE ESTADO DA SAUDE";"CURITIBA";"AMPOLA 1,00 ML";"EPINEFRINA";"247815244";"1839";"AMPOLA";"1038700820011";"Pregão";"100.0";"0.71";"66598.0";"13164831"
"2026";"76416866000140";"PR";"ESTADUAL";"24/02/2026";"25/02/2026";"12";"267691";"METFORMINA CLORIDRATO, DOSAGEM:850 MG";"5206";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"07752236000808";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"404000";"Registro de Preços, pelo período de 1 (um) ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos – Hospitais 20";"SECRETARIA DE ESTADO DA SAUDE";"CURITIBA";"COMPRIMIDO";"METFORMINA CLORIDRATO";"247815244";"1839";"COMPRIMIDO";"1256801510027";"Pregão";;"0.09";"36360.0";"13164844"
